"region";"år";"statistikkvariabel";"06913: Befolkning og endringer, etter region, år og statistikkvariabel"
"K_1101 Eigersund";"1981";"Døde";101
"K_1101 Eigersund";"1982";"Befolkning 1. januar";12014
"K_1101 Eigersund";"1982";"Levendefødte";170
"K_1101 Eigersund";"1982";"Døde";101
"K_1101 Eigersund";"1983";"Befolkning 1. januar";12084
"K_1101 Eigersund";"1983";"Levendefødte";194
"K_1101 Eigersund";"1983";"Døde";107
"K_1101 Eigersund";"1984";"Befolkning 1. januar";12164
"K_1101 Eigersund";"1984";"Levendefødte";193
"K_1101 Eigersund";"1984";"Døde";121
"K_1101 Eigersund";"1985";"Befolkning 1. januar";12126
"K_1101 Eigersund";"1985";"Levendefødte";178
"K_1101 Eigersund";"1985";"Døde";112
"K_1101 Eigersund";"1986";"Befolkning 1. januar";12087
"K_1101 Eigersund";"1986";"Levendefødte";169
"K_1101 Eigersund";"1986";"Døde";116
"K_1101 Eigersund";"1987";"Befolkning 1. januar";12159
"K_1101 Eigersund";"1987";"Levendefødte";180
"K_1101 Eigersund";"1987";"Døde";110
"K_1101 Eigersund";"1988";"Befolkning 1. januar";12203
"K_1101 Eigersund";"1988";"Levendefødte";186
"K_1101 Eigersund";"1988";"Døde";128
"K_1101 Eigersund";"1989";"Befolkning 1. januar";12337
"K_1101 Eigersund";"1989";"Levendefødte";191
"K_1101 Eigersund";"1989";"Døde";133
"K_1101 Eigersund";"1990";"Befolkning 1. januar";12391
"K_1101 Eigersund";"1990";"Levendefødte";208
"K_1101 Eigersund";"1990";"Døde";121
"K_1101 Eigersund";"1991";"Befolkning 1. januar";12398
"K_1101 Eigersund";"1991";"Levendefødte";193
"K_1101 Eigersund";"1991";"Døde";121
"K_1101 Eigersund";"1992";"Befolkning 1. januar";12495
"K_1101 Eigersund";"1992";"Levendefødte";215
"K_1101 Eigersund";"1992";"Døde";98
"K_1101 Eigersund";"1993";"Befolkning 1. januar";12646
"K_1101 Eigersund";"1993";"Levendefødte";190
"K_1101 Eigersund";"1993";"Døde";128
"K_1101 Eigersund";"1994";"Befolkning 1. januar";12721
"K_1101 Eigersund";"1994";"Levendefødte";190
"K_1101 Eigersund";"1994";"Døde";117
"K_1101 Eigersund";"1995";"Befolkning 1. januar";12798
"K_1101 Eigersund";"1995";"Levendefødte";202
"K_1101 Eigersund";"1995";"Døde";144
"K_1101 Eigersund";"1996";"Befolkning 1. januar";12863
"K_1101 Eigersund";"1996";"Levendefødte";175
"K_1101 Eigersund";"1996";"Døde";126
"K_1101 Eigersund";"1997";"Befolkning 1. januar";12904
"K_1101 Eigersund";"1997";"Levendefødte";210
"K_1101 Eigersund";"1997";"Døde";144
"K_1101 Eigersund";"1998";"Befolkning 1. januar";13045
"K_1101 Eigersund";"1998";"Levendefødte";175
"K_1101 Eigersund";"1998";"Døde";122
"K_1101 Eigersund";"1999";"Befolkning 1. januar";13109
"K_1101 Eigersund";"1999";"Levendefødte";186
"K_1101 Eigersund";"1999";"Døde";127
"K_1101 Eigersund";"2000";"Befolkning 1. januar";13288
"K_1101 Eigersund";"2000";"Levendefødte";205
"K_1101 Eigersund";"2000";"Døde";121
"K_1101 Eigersund";"2001";"Befolkning 1. januar";13291
"K_1101 Eigersund";"2001";"Levendefødte";166
"K_1101 Eigersund";"2001";"Døde";121
"K_1101 Eigersund";"2002";"Befolkning 1. januar";13324
"K_1101 Eigersund";"2002";"Levendefødte";159
"K_1101 Eigersund";"2002";"Døde";142
"K_1101 Eigersund";"2003";"Befolkning 1. januar";13350
"K_1101 Eigersund";"2003";"Levendefødte";160
"K_1101 Eigersund";"2003";"Døde";110
"K_1101 Eigersund";"2004";"Befolkning 1. januar";13388
"K_1101 Eigersund";"2004";"Levendefødte";154
"K_1101 Eigersund";"2004";"Døde";89
"K_1101 Eigersund";"2005";"Befolkning 1. januar";13408
"K_1101 Eigersund";"2005";"Levendefødte";154
"K_1101 Eigersund";"2005";"Døde";110
"K_1101 Eigersund";"2006";"Befolkning 1. januar";13418
"K_1101 Eigersund";"2006";"Levendefødte";170
"K_1101 Eigersund";"2006";"Døde";112
"K_1101 Eigersund";"2007";"Befolkning 1. januar";13594
"K_1101 Eigersund";"2007";"Levendefødte";166
"K_1101 Eigersund";"2007";"Døde";107
"K_1101 Eigersund";"2008";"Befolkning 1. januar";13778
"K_1101 Eigersund";"2008";"Levendefødte";171
"K_1101 Eigersund";"2008";"Døde";110
"K_1101 Eigersund";"2009";"Befolkning 1. januar";13969
"K_1101 Eigersund";"2009";"Levendefødte";204
"K_1101 Eigersund";"2009";"Døde";128
"K_1101 Eigersund";"2010";"Befolkning 1. januar";14170
"K_1101 Eigersund";"2010";"Levendefødte";182
"K_1101 Eigersund";"2010";"Døde";115
"K_1101 Eigersund";"2011";"Befolkning 1. januar";14346
"K_1101 Eigersund";"2011";"Levendefødte";164
"K_1101 Eigersund";"2011";"Døde";124
"K_1101 Eigersund";"2012";"Befolkning 1. januar";14475
"K_1101 Eigersund";"2012";"Levendefødte";190
"K_1101 Eigersund";"2012";"Døde";122
"K_1101 Eigersund";"2013";"Befolkning 1. januar";14636
"K_1101 Eigersund";"2013";"Levendefødte";151
"K_1101 Eigersund";"2013";"Døde";116
"K_1101 Eigersund";"2014";"Befolkning 1. januar";14811
"K_1101 Eigersund";"2014";"Levendefødte";170
"K_1101 Eigersund";"2014";"Døde";116
"K_1101 Eigersund";"2015";"Befolkning 1. januar";14916
"K_1101 Eigersund";"2015";"Levendefødte";171
"K_1101 Eigersund";"2015";"Døde";103
"K_1101 Eigersund";"2016";"Befolkning 1. januar";14942
"K_1101 Eigersund";"2016";"Levendefødte";158
"K_1101 Eigersund";"2016";"Døde";115
"K_1101 Eigersund";"2017";"Befolkning 1. januar";14899
"K_1101 Eigersund";"2017";"Levendefødte";152
"K_1101 Eigersund";"2017";"Døde";107
"K_1101 Eigersund";"2018";"Befolkning 1. januar";14898
"K_1101 Eigersund";"2018";"Levendefødte";178
"K_1101 Eigersund";"2018";"Døde";119
"K_1101 Eigersund";"2019";"Befolkning 1. januar";14830
"K_1101 Eigersund";"2019";"Levendefødte";152
"K_1101 Eigersund";"2019";"Døde";112
"K_1101 Eigersund";"2020";"Befolkning 1. januar";14811
"K_1101 Eigersund";"2020";"Levendefødte";138
"K_1101 Eigersund";"2020";"Døde";132
"K_1101 Eigersund";"2021";"Befolkning 1. januar";14787
"K_1101 Eigersund";"2021";"Levendefødte";153
"K_1101 Eigersund";"2021";"Døde";111
"K_1101 Eigersund";"2022";"Befolkning 1. januar";14860
"K_1101 Eigersund";"2022";"Levendefødte";154
"K_1101 Eigersund";"2022";"Døde";132
"K_1101 Eigersund";"2023";"Befolkning 1. januar";15011
"K_1101 Eigersund";"2023";"Levendefødte";140
"K_1101 Eigersund";"2023";"Døde";129
"K_1101 Eigersund";"2024";"Befolkning 1. januar";15221
"K_1101 Eigersund";"2024";"Levendefødte";..
"K_1101 Eigersund";"2024";"Døde";..
"K_1103 Stavanger";"1951";"Befolkning 1. januar";73558
"K_1103 Stavanger";"1951";"Levendefødte";1468
"K_1103 Stavanger";"1951";"Døde";552
"K_1103 Stavanger";"1952";"Befolkning 1. januar";74533
"K_1103 Stavanger";"1952";"Levendefødte";1556
"K_1103 Stavanger";"1952";"Døde";640
"K_1103 Stavanger";"1953";"Befolkning 1. januar";75631
"K_1103 Stavanger";"1953";"Levendefødte";1488
"K_1103 Stavanger";"1953";"Døde";591
"K_1103 Stavanger";"1954";"Befolkning 1. januar";76480
"K_1103 Stavanger";"1954";"Levendefødte";1572
"K_1103 Stavanger";"1954";"Døde";610
"K_1103 Stavanger";"1955";"Befolkning 1. januar";77610
"K_1103 Stavanger";"1955";"Levendefødte";1581
"K_1103 Stavanger";"1955";"Døde";673
"K_1103 Stavanger";"1956";"Befolkning 1. januar";78590
"K_1103 Stavanger";"1956";"Levendefødte";1502
"K_1103 Stavanger";"1956";"Døde";669
"K_1103 Stavanger";"1957";"Befolkning 1. januar";79245
"K_1103 Stavanger";"1957";"Levendefødte";1492
"K_1103 Stavanger";"1957";"Døde";644
"K_1103 Stavanger";"1958";"Befolkning 1. januar";80280
"K_1103 Stavanger";"1958";"Levendefødte";1461
"K_1103 Stavanger";"1958";"Døde";752
"K_1103 Stavanger";"1959";"Befolkning 1. januar";81020
"K_1103 Stavanger";"1959";"Levendefødte";1517
"K_1103 Stavanger";"1959";"Døde";717
"K_1103 Stavanger";"1960";"Befolkning 1. januar";81845
"K_1103 Stavanger";"1960";"Levendefødte";1530
"K_1103 Stavanger";"1960";"Døde";748
"K_1103 Stavanger";"1961";"Befolkning 1. januar";82601
"K_1103 Stavanger";"1961";"Levendefødte";1531
"K_1103 Stavanger";"1961";"Døde";753
"K_1103 Stavanger";"1962";"Befolkning 1. januar";83451
"K_1103 Stavanger";"1962";"Levendefødte";1512
"K_1103 Stavanger";"1962";"Døde";756
"K_1103 Stavanger";"1963";"Befolkning 1. januar";84128
"K_1103 Stavanger";"1963";"Levendefødte";1500
"K_1103 Stavanger";"1963";"Døde";856
"K_1103 Stavanger";"1964";"Befolkning 1. januar";84830
"K_1103 Stavanger";"1964";"Levendefødte";1549
"K_1103 Stavanger";"1964";"Døde";810
"K_1103 Stavanger";"1965";"Befolkning 1. januar";83413
"K_1103 Stavanger";"1965";"Levendefødte";1357
"K_1103 Stavanger";"1965";"Døde";770
"K_1103 Stavanger";"1966";"Befolkning 1. januar";83808
"K_1103 Stavanger";"1966";"Levendefødte";1528
"K_1103 Stavanger";"1966";"Døde";814
"K_1103 Stavanger";"1967";"Befolkning 1. januar";84497
"K_1103 Stavanger";"1967";"Levendefødte";1523
"K_1103 Stavanger";"1967";"Døde";819
"K_1103 Stavanger";"1968";"Befolkning 1. januar";85462
"K_1103 Stavanger";"1968";"Levendefødte";1499
"K_1103 Stavanger";"1968";"Døde";839
"K_1103 Stavanger";"1969";"Befolkning 1. januar";85435
"K_1103 Stavanger";"1969";"Levendefødte";1540
"K_1103 Stavanger";"1969";"Døde";798
"K_1103 Stavanger";"1970";"Befolkning 1. januar";86442
"K_1103 Stavanger";"1970";"Levendefødte";1481
"K_1103 Stavanger";"1970";"Døde";830
"K_1103 Stavanger";"1971";"Befolkning 1. januar";86480
"K_1103 Stavanger";"1971";"Levendefødte";1478
"K_1103 Stavanger";"1971";"Døde";899
"K_1103 Stavanger";"1972";"Befolkning 1. januar";87049
"K_1103 Stavanger";"1972";"Levendefødte";1435
"K_1103 Stavanger";"1972";"Døde";790
"K_1103 Stavanger";"1973";"Befolkning 1. januar";87837
"K_1103 Stavanger";"1973";"Levendefødte";1417
"K_1103 Stavanger";"1973";"Døde";857
"K_1103 Stavanger";"1974";"Befolkning 1. januar";88894
"K_1103 Stavanger";"1974";"Levendefødte";1422
"K_1103 Stavanger";"1974";"Døde";846
"K_1103 Stavanger";"1975";"Befolkning 1. januar";90136
"K_1103 Stavanger";"1975";"Levendefødte";1426
"K_1103 Stavanger";"1975";"Døde";887
"K_1103 Stavanger";"1976";"Befolkning 1. januar";91239
"K_1103 Stavanger";"1976";"Levendefødte";1335
"K_1103 Stavanger";"1976";"Døde";888
"K_1103 Stavanger";"1977";"Befolkning 1. januar";92036
"K_1103 Stavanger";"1977";"Levendefødte";1297
"K_1103 Stavanger";"1977";"Døde";828
"K_1103 Stavanger";"1978";"Befolkning 1. januar";92796
"K_1103 Stavanger";"1978";"Levendefødte";1415
"K_1103 Stavanger";"1978";"Døde";883
"K_1103 Stavanger";"1979";"Befolkning 1. januar";94468
"K_1103 Stavanger";"1979";"Levendefødte";1331
"K_1103 Stavanger";"1979";"Døde";943
"K_1103 Stavanger";"1980";"Befolkning 1. januar";94886
"K_1103 Stavanger";"1980";"Levendefødte";1435
"K_1103 Stavanger";"1980";"Døde";910
"K_1103 Stavanger";"1981";"Befolkning 1. januar";95742
"K_1103 Stavanger";"1981";"Levendefødte";1329
"K_1103 Stavanger";"1981";"Døde";983
"K_1103 Stavanger";"1982";"Befolkning 1. januar";96133
"K_1103 Stavanger";"1982";"Levendefødte";1427
"K_1103 Stavanger";"1982";"Døde";933
"K_1103 Stavanger";"1983";"Befolkning 1. januar";97158
"K_1103 Stavanger";"1983";"Levendefødte";1356
"K_1103 Stavanger";"1983";"Døde";913
"K_1103 Stavanger";"1984";"Befolkning 1. januar";98084
"K_1103 Stavanger";"1984";"Levendefødte";1400
"K_1103 Stavanger";"1984";"Døde";915
"K_1103 Stavanger";"1985";"Befolkning 1. januar";99421
"K_1103 Stavanger";"1985";"Levendefødte";1506
"K_1103 Stavanger";"1985";"Døde";913
"K_1103 Stavanger";"1986";"Befolkning 1. januar";100311
"K_1103 Stavanger";"1986";"Levendefødte";1498
"K_1103 Stavanger";"1986";"Døde";914
"K_1103 Stavanger";"1987";"Befolkning 1. januar";100761
"K_1103 Stavanger";"1987";"Levendefødte";1538
"K_1103 Stavanger";"1987";"Døde";957
"K_1103 Stavanger";"1988";"Befolkning 1. januar";101733
"K_1103 Stavanger";"1988";"Levendefødte";1571
"K_1103 Stavanger";"1988";"Døde";958
"K_1103 Stavanger";"1989";"Befolkning 1. januar";102308
"K_1103 Stavanger";"1989";"Levendefødte";1678
"K_1103 Stavanger";"1989";"Døde";961
"K_1103 Stavanger";"1990";"Befolkning 1. januar";102908
"K_1103 Stavanger";"1990";"Levendefødte";1765
"K_1103 Stavanger";"1990";"Døde";945
"K_1103 Stavanger";"1991";"Befolkning 1. januar";103536
"K_1103 Stavanger";"1991";"Levendefødte";1748
"K_1103 Stavanger";"1991";"Døde";954
"K_1103 Stavanger";"1992";"Befolkning 1. januar";105192
"K_1103 Stavanger";"1992";"Levendefødte";1808
"K_1103 Stavanger";"1992";"Døde";943
"K_1103 Stavanger";"1993";"Befolkning 1. januar";106797
"K_1103 Stavanger";"1993";"Levendefødte";1749
"K_1103 Stavanger";"1993";"Døde";978
"K_1103 Stavanger";"1994";"Befolkning 1. januar";108072
"K_1103 Stavanger";"1994";"Levendefødte";1828
"K_1103 Stavanger";"1994";"Døde";988
"K_1103 Stavanger";"1995";"Befolkning 1. januar";109126
"K_1103 Stavanger";"1995";"Levendefødte";1781
"K_1103 Stavanger";"1995";"Døde";1075
"K_1103 Stavanger";"1996";"Befolkning 1. januar";109996
"K_1103 Stavanger";"1996";"Levendefødte";1930
"K_1103 Stavanger";"1996";"Døde";955
"K_1103 Stavanger";"1997";"Befolkning 1. januar";111324
"K_1103 Stavanger";"1997";"Levendefødte";1830
"K_1103 Stavanger";"1997";"Døde";958
"K_1103 Stavanger";"1998";"Befolkning 1. januar";112624
"K_1103 Stavanger";"1998";"Levendefødte";1760
"K_1103 Stavanger";"1998";"Døde";905
"K_1103 Stavanger";"1999";"Befolkning 1. januar";113893
"K_1103 Stavanger";"1999";"Levendefødte";1803
"K_1103 Stavanger";"1999";"Døde";942
"K_1103 Stavanger";"2000";"Befolkning 1. januar";114794
"K_1103 Stavanger";"2000";"Levendefødte";1703
"K_1103 Stavanger";"2000";"Døde";952
"K_1103 Stavanger";"2001";"Befolkning 1. januar";114870
"K_1103 Stavanger";"2001";"Levendefødte";1684
"K_1103 Stavanger";"2001";"Døde";942
"K_1103 Stavanger";"2002";"Befolkning 1. januar";115781
"K_1103 Stavanger";"2002";"Levendefødte";1660
"K_1103 Stavanger";"2002";"Døde";1034
"K_1103 Stavanger";"2003";"Befolkning 1. januar";117074
"K_1103 Stavanger";"2003";"Levendefødte";1710
"K_1103 Stavanger";"2003";"Døde";939
"K_1103 Stavanger";"2004";"Befolkning 1. januar";118523
"K_1103 Stavanger";"2004";"Levendefødte";1766
"K_1103 Stavanger";"2004";"Døde";948
"K_1103 Stavanger";"2005";"Befolkning 1. januar";120113
"K_1103 Stavanger";"2005";"Levendefødte";1759
"K_1103 Stavanger";"2005";"Døde";927
"K_1103 Stavanger";"2006";"Befolkning 1. januar";121298
"K_1103 Stavanger";"2006";"Levendefødte";1939
"K_1103 Stavanger";"2006";"Døde";917
"K_1103 Stavanger";"2007";"Befolkning 1. januar";123513
"K_1103 Stavanger";"2007";"Levendefødte";1867
"K_1103 Stavanger";"2007";"Døde";930
"K_1103 Stavanger";"2008";"Befolkning 1. januar";126058
"K_1103 Stavanger";"2008";"Levendefødte";1883
"K_1103 Stavanger";"2008";"Døde";905
"K_1103 Stavanger";"2009";"Befolkning 1. januar";128288
"K_1103 Stavanger";"2009";"Levendefødte";1961
"K_1103 Stavanger";"2009";"Døde";899
"K_1103 Stavanger";"2010";"Befolkning 1. januar";130709
"K_1103 Stavanger";"2010";"Levendefødte";2026
"K_1103 Stavanger";"2010";"Døde";950
"K_1103 Stavanger";"2011";"Befolkning 1. januar";133142
"K_1103 Stavanger";"2011";"Levendefødte";1978
"K_1103 Stavanger";"2011";"Døde";931
"K_1103 Stavanger";"2012";"Befolkning 1. januar";134849
"K_1103 Stavanger";"2012";"Levendefødte";1888
"K_1103 Stavanger";"2012";"Døde";960
"K_1103 Stavanger";"2013";"Befolkning 1. januar";136825
"K_1103 Stavanger";"2013";"Levendefødte";1877
"K_1103 Stavanger";"2013";"Døde";933
"K_1103 Stavanger";"2014";"Befolkning 1. januar";138567
"K_1103 Stavanger";"2014";"Levendefødte";1834
"K_1103 Stavanger";"2014";"Døde";851
"K_1103 Stavanger";"2015";"Befolkning 1. januar";140043
"K_1103 Stavanger";"2015";"Levendefødte";1831
"K_1103 Stavanger";"2015";"Døde";908
"K_1103 Stavanger";"2016";"Befolkning 1. januar";140721
"K_1103 Stavanger";"2016";"Levendefødte";1817
"K_1103 Stavanger";"2016";"Døde";927
"K_1103 Stavanger";"2017";"Befolkning 1. januar";140856
"K_1103 Stavanger";"2017";"Levendefødte";1789
"K_1103 Stavanger";"2017";"Døde";881
"K_1103 Stavanger";"2018";"Befolkning 1. januar";141186
"K_1103 Stavanger";"2018";"Levendefødte";1667
"K_1103 Stavanger";"2018";"Døde";892
"K_1103 Stavanger";"2019";"Befolkning 1. januar";142034
"K_1103 Stavanger";"2019";"Levendefødte";1609
"K_1103 Stavanger";"2019";"Døde";928
"K_1103 Stavanger";"2020";"Befolkning 1. januar";143574
"K_1103 Stavanger";"2020";"Levendefødte";1536
"K_1103 Stavanger";"2020";"Døde";928
"K_1103 Stavanger";"2021";"Befolkning 1. januar";144147
"K_1103 Stavanger";"2021";"Levendefødte";1617
"K_1103 Stavanger";"2021";"Døde";876
"K_1103 Stavanger";"2022";"Befolkning 1. januar";144699
"K_1103 Stavanger";"2022";"Levendefødte";1407
"K_1103 Stavanger";"2022";"Døde";988
"K_1103 Stavanger";"2023";"Befolkning 1. januar";146011
"K_1103 Stavanger";"2023";"Levendefødte";1467
"K_1103 Stavanger";"2023";"Døde";980
"K_1103 Stavanger";"2024";"Befolkning 1. januar";149048
"K_1103 Stavanger";"2024";"Levendefødte";..
"K_1103 Stavanger";"2024";"Døde";..
"K_1106 Haugesund";"1951";"Befolkning 1. januar";23818
"K_1106 Haugesund";"1951";"Levendefødte";451
"K_1106 Haugesund";"1951";"Døde";222
"K_1106 Haugesund";"1952";"Befolkning 1. januar";24056
"K_1106 Haugesund";"1952";"Levendefødte";480
"K_1106 Haugesund";"1952";"Døde";192
"K_1106 Haugesund";"1953";"Befolkning 1. januar";24433
"K_1106 Haugesund";"1953";"Levendefødte";467
"K_1106 Haugesund";"1953";"Døde";206
"K_1106 Haugesund";"1954";"Befolkning 1. januar";24811
"K_1106 Haugesund";"1954";"Levendefødte";431
"K_1106 Haugesund";"1954";"Døde";218
"K_1106 Haugesund";"1955";"Befolkning 1. januar";25132
"K_1106 Haugesund";"1955";"Levendefødte";485
"K_1106 Haugesund";"1955";"Døde";212
"K_1106 Haugesund";"1956";"Befolkning 1. januar";25636
"K_1106 Haugesund";"1956";"Levendefødte";465
"K_1106 Haugesund";"1956";"Døde";200
"K_1106 Haugesund";"1957";"Befolkning 1. januar";25881
"K_1106 Haugesund";"1957";"Levendefødte";499
"K_1106 Haugesund";"1957";"Døde";243
"K_1106 Haugesund";"1958";"Befolkning 1. januar";26391
"K_1106 Haugesund";"1958";"Levendefødte";498
"K_1106 Haugesund";"1958";"Døde";238
"K_1106 Haugesund";"1959";"Befolkning 1. januar";26701
"K_1106 Haugesund";"1959";"Levendefødte";457
"K_1106 Haugesund";"1959";"Døde";233
"K_1106 Haugesund";"1960";"Befolkning 1. januar";26958
"K_1106 Haugesund";"1960";"Levendefødte";471
"K_1106 Haugesund";"1960";"Døde";233
"K_1106 Haugesund";"1961";"Befolkning 1. januar";27107
"K_1106 Haugesund";"1961";"Levendefødte";463
"K_1106 Haugesund";"1961";"Døde";241
"K_1106 Haugesund";"1962";"Befolkning 1. januar";27103
"K_1106 Haugesund";"1962";"Levendefødte";440
"K_1106 Haugesund";"1962";"Døde";253
"K_1106 Haugesund";"1963";"Befolkning 1. januar";27102
"K_1106 Haugesund";"1963";"Levendefødte";460
"K_1106 Haugesund";"1963";"Døde";280
"K_1106 Haugesund";"1964";"Befolkning 1. januar";26997
"K_1106 Haugesund";"1964";"Levendefødte";482
"K_1106 Haugesund";"1964";"Døde";273
"K_1106 Haugesund";"1965";"Befolkning 1. januar";27173
"K_1106 Haugesund";"1965";"Levendefødte";462
"K_1106 Haugesund";"1965";"Døde";261
"K_1106 Haugesund";"1966";"Befolkning 1. januar";27055
"K_1106 Haugesund";"1966";"Levendefødte";488
"K_1106 Haugesund";"1966";"Døde";302
"K_1106 Haugesund";"1967";"Befolkning 1. januar";27247
"K_1106 Haugesund";"1967";"Levendefødte";494
"K_1106 Haugesund";"1967";"Døde";282
"K_1106 Haugesund";"1968";"Befolkning 1. januar";27285
"K_1106 Haugesund";"1968";"Levendefødte";539
"K_1106 Haugesund";"1968";"Døde";336
"K_1106 Haugesund";"1969";"Befolkning 1. januar";27545
"K_1106 Haugesund";"1969";"Levendefødte";474
"K_1106 Haugesund";"1969";"Døde";272
"K_1106 Haugesund";"1970";"Befolkning 1. januar";27391
"K_1106 Haugesund";"1970";"Levendefødte";464
"K_1106 Haugesund";"1970";"Døde";307
"K_1106 Haugesund";"1971";"Befolkning 1. januar";27219
"K_1106 Haugesund";"1971";"Levendefødte";486
"K_1106 Haugesund";"1971";"Døde";277
"K_1106 Haugesund";"1972";"Befolkning 1. januar";27300
"K_1106 Haugesund";"1972";"Levendefødte";468
"K_1106 Haugesund";"1972";"Døde";301
"K_1106 Haugesund";"1973";"Befolkning 1. januar";27366
"K_1106 Haugesund";"1973";"Levendefødte";486
"K_1106 Haugesund";"1973";"Døde";322
"K_1106 Haugesund";"1974";"Befolkning 1. januar";27283
"K_1106 Haugesund";"1974";"Levendefødte";423
"K_1106 Haugesund";"1974";"Døde";277
"K_1106 Haugesund";"1975";"Befolkning 1. januar";27375
"K_1106 Haugesund";"1975";"Levendefødte";478
"K_1106 Haugesund";"1975";"Døde";318
"K_1106 Haugesund";"1976";"Befolkning 1. januar";27365
"K_1106 Haugesund";"1976";"Levendefødte";400
"K_1106 Haugesund";"1976";"Døde";310
"K_1106 Haugesund";"1977";"Befolkning 1. januar";27214
"K_1106 Haugesund";"1977";"Levendefødte";372
"K_1106 Haugesund";"1977";"Døde";277
"K_1106 Haugesund";"1978";"Befolkning 1. januar";27220
"K_1106 Haugesund";"1978";"Levendefødte";376
"K_1106 Haugesund";"1978";"Døde";314
"K_1106 Haugesund";"1979";"Befolkning 1. januar";27081
"K_1106 Haugesund";"1979";"Levendefødte";400
"K_1106 Haugesund";"1979";"Døde";295
"K_1106 Haugesund";"1980";"Befolkning 1. januar";27114
"K_1106 Haugesund";"1980";"Levendefødte";363
"K_1106 Haugesund";"1980";"Døde";319
"K_1106 Haugesund";"1981";"Befolkning 1. januar";26997
"K_1106 Haugesund";"1981";"Levendefødte";372
"K_1106 Haugesund";"1981";"Døde";298
"K_1106 Haugesund";"1982";"Befolkning 1. januar";26982
"K_1106 Haugesund";"1982";"Levendefødte";371
"K_1106 Haugesund";"1982";"Døde";331
"K_1106 Haugesund";"1983";"Befolkning 1. januar";27030
"K_1106 Haugesund";"1983";"Levendefødte";315
"K_1106 Haugesund";"1983";"Døde";310
"K_1106 Haugesund";"1984";"Befolkning 1. januar";27042
"K_1106 Haugesund";"1984";"Levendefødte";335
"K_1106 Haugesund";"1984";"Døde";312
"K_1106 Haugesund";"1985";"Befolkning 1. januar";27014
"K_1106 Haugesund";"1985";"Levendefødte";335
"K_1106 Haugesund";"1985";"Døde";295
"K_1106 Haugesund";"1986";"Befolkning 1. januar";26883
"K_1106 Haugesund";"1986";"Levendefødte";368
"K_1106 Haugesund";"1986";"Døde";300
"K_1106 Haugesund";"1987";"Befolkning 1. januar";26884
"K_1106 Haugesund";"1987";"Levendefødte";350
"K_1106 Haugesund";"1987";"Døde";330
"K_1106 Haugesund";"1988";"Befolkning 1. januar";26947
"K_1106 Haugesund";"1988";"Levendefødte";389
"K_1106 Haugesund";"1988";"Døde";354
"K_1106 Haugesund";"1989";"Befolkning 1. januar";27229
"K_1106 Haugesund";"1989";"Levendefødte";433
"K_1106 Haugesund";"1989";"Døde";343
"K_1106 Haugesund";"1990";"Befolkning 1. januar";27600
"K_1106 Haugesund";"1990";"Levendefødte";414
"K_1106 Haugesund";"1990";"Døde";326
"K_1106 Haugesund";"1991";"Befolkning 1. januar";27788
"K_1106 Haugesund";"1991";"Levendefødte";424
"K_1106 Haugesund";"1991";"Døde";300
"K_1106 Haugesund";"1992";"Befolkning 1. januar";28106
"K_1106 Haugesund";"1992";"Levendefødte";449
"K_1106 Haugesund";"1992";"Døde";330
"K_1106 Haugesund";"1993";"Befolkning 1. januar";28436
"K_1106 Haugesund";"1993";"Levendefødte";424
"K_1106 Haugesund";"1993";"Døde";330
"K_1106 Haugesund";"1994";"Befolkning 1. januar";28670
"K_1106 Haugesund";"1994";"Levendefødte";451
"K_1106 Haugesund";"1994";"Døde";322
"K_1106 Haugesund";"1995";"Befolkning 1. januar";29064
"K_1106 Haugesund";"1995";"Levendefødte";425
